timestamp,latitude,longitude,heading,bearing,speed,satnum
1664603757.5548775,0.0,0.0,329.75,0,0,0
1664603757.65587,0.0,0.0,327.6,0,0,0
1664603757.755002,0.0,0.0,330.45,0,0,0
1664603757.869364,0.0,0.0,330.37,0,0,0
1664603757.9567184,0.0,0.0,328.02,0,0,0
1664603758.0553403,0.0,0.0,326.29,0,0,0
1664603758.156788,0.0,0.0,328.72,0,0,0
1664603758.2551267,0.0,0.0,328.75,0,0,0
1664603758.3563225,0.0,0.0,328.3,0,0,0
1664603758.4553149,0.0,0.0,327.64,0,0,0
1664603758.5583994,0.0,0.0,329.45,0,0,0
1664603758.6548915,0.0,0.0,328.67,0,0,0
1664603758.7685227,0.0,0.0,326.89,0,0,0
1664603758.8585758,0.0,0.0,327.52,0,0,0
1664603758.9566367,0.0,0.0,327.29,0,0,0
1664603759.0553498,0.0,0.0,327.29,0,0,0
1664603759.155996,0.0,0.0,325.88,0,0,0
1664603759.2557716,0.0,0.0,329.2,0,0,0
1664603759.3557858,0.0,0.0,328.24,0,0,0
1664603759.4551897,0.0,0.0,328.34,0,0,0
1664603759.5556257,0.0,0.0,329.5,0,0,0
1664603759.6561687,0.0,0.0,328.59,0,0,0
1664603759.7565844,0.0,0.0,327.96,0,0,0
1664603759.8552425,0.0,0.0,327.52,0,0,0
1664603759.9568274,0.0,0.0,328.48,0,0,0
1664603760.0597918,0.0,0.0,326.97,0,0,0
1664603760.154734,0.0,0.0,328.31,0,0,0
1664603760.2746463,0.0,0.0,327.72,0,0,0
1664603760.356579,0.0,0.0,329.23,0,0,0
1664603760.455232,0.0,0.0,329.14,0,0,0
1664603760.5552244,0.0,0.0,328.28,0,0,0
1664603760.6549265,0.0,0.0,326.84,0,0,0
1664603760.7557251,0.0,0.0,325.89,0,0,0
1664603760.8550878,0.0,0.0,326.34,0,0,0
1664603760.9558542,0.0,0.0,328.24,0,0,0
1664603761.0564582,0.0,0.0,327.67,0,0,0
1664603761.1557937,0.0,0.0,326.09,0,0,0
1664603761.255806,0.0,0.0,328.82,0,0,0
1664603761.356254,0.0,0.0,328.84,0,0,0
1664603761.4580173,0.0,0.0,328.54,0,0,0
1664603761.5552492,0.0,0.0,327.33,0,0,0
1664603761.6550827,0.0,0.0,327.4,0,0,0
1664603761.7571492,0.0,0.0,329.6,0,0,0
1664603761.8548076,0.0,0.0,329.64,0,0,0
1664603761.956442,0.0,0.0,328.37,0,0,0
1664603762.054872,0.0,0.0,329.8,0,0,0
1664603762.1559696,0.0,0.0,328.16,0,0,0
1664603762.2558534,0.0,0.0,328.3,0,0,0
1664603762.3625295,0.0,0.0,329.45,0,0,0
1664603762.4631796,0.0,0.0,327.15,0,0,0
1664603762.555461,0.0,0.0,325.22,0,0,0
1664603762.6581898,0.0,0.0,326.81,0,0,0
1664603762.761743,0.0,0.0,325.87,0,0,0
1664603762.8566158,0.0,0.0,327.51,0,0,0
1664603762.9561074,0.0,0.0,327.58,0,0,0
1664603763.057145,0.0,0.0,327.2,0,0,0
1664603763.1565816,0.0,0.0,328.69,0,0,0
1664603763.2558572,0.0,0.0,329.83,0,0,0
1664603763.3547795,0.0,0.0,329.72,0,0,0
1664603763.4548051,0.0,0.0,328.49,0,0,0
1664603763.5590084,0.0,0.0,325.45,0,0,0
1664603763.6550124,0.0,0.0,325.65,0,0,0
1664603763.7562294,0.0,0.0,328.11,0,0,0
1664603763.8550673,0.0,0.0,329.46,0,0,0
1664603763.9551146,0.0,0.0,329.24,0,0,0
1664603764.0574822,0.0,0.0,329.59,0,0,0
1664603764.1555724,0.0,0.0,327.83,0,0,0
1664603764.261617,0.0,0.0,327.05,0,0,0
1664603764.3560226,0.0,0.0,326.45,0,0,0
1664603764.4556644,0.0,0.0,326.74,0,0,0
1664603764.5558527,0.0,0.0,328.87,0,0,0
1664603764.6548054,0.0,0.0,327.06,0,0,0
1664603764.75547,0.0,0.0,327.06,0,0,0
1664603764.8548381,0.0,0.0,327.99,0,0,0
1664603764.9549222,0.0,0.0,328.23,0,0,0
1664603765.0582778,0.0,0.0,327.8,0,0,0
1664603765.155307,0.0,0.0,327.22,0,0,0
1664603765.2611907,0.0,0.0,328.47,0,0,0
1664603765.357111,0.0,0.0,326.87,0,0,0
1664603765.4547668,0.0,0.0,326.57,0,0,0
1664603765.5551236,0.0,0.0,326.54,0,0,0
1664603765.6672683,0.0,0.0,326.79,0,0,0
1664603765.7558942,0.0,0.0,326.45,0,0,0
1664603765.8560572,0.0,0.0,325.81,0,0,0
1664603765.9558125,0.0,0.0,327.91,0,0,0
1664603766.0628042,0.0,0.0,327.85,0,0,0
1664603766.1549437,0.0,0.0,327.12,0,0,0
1664603766.255165,0.0,0.0,327.31,0,0,0
1664603766.3551004,0.0,0.0,326.91,0,0,0
1664603766.464604,0.0,0.0,328.58,0,0,0
1664603766.5550742,0.0,0.0,328.76,0,0,0
1664603766.656096,0.0,0.0,326.96,0,0,0
1664603766.7553864,0.0,0.0,327.3,0,0,0
1664603766.8555002,0.0,0.0,327.75,0,0,0
1664603766.9550254,0.0,0.0,327.38,0,0,0
1664603767.0554302,0.0,0.0,326.78,0,0,0
1664603767.1563878,0.0,0.0,328.19,0,0,0
1664603767.2572412,0.0,0.0,328.45,0,0,0
1664603767.3547697,0.0,0.0,328.9,0,0,0
1664603767.4587276,0.0,0.0,329.1,0,0,0
1664603767.555697,0.0,0.0,329.23,0,0,0
1664603767.6593764,0.0,0.0,329.19,0,0,0
1664603767.7548265,0.0,0.0,329.04,0,0,0
1664603767.855474,0.0,0.0,328.19,0,0,0
1664603767.9553013,0.0,0.0,328.36,0,0,0
1664603768.059632,0.0,0.0,327.69,0,0,0
1664603768.1576192,0.0,0.0,328.08,0,0,0
1664603768.2558756,0.0,0.0,326.99,0,0,0
1664603768.3574812,0.0,0.0,327.19,0,0,0
1664603768.4554145,0.0,0.0,327.74,0,0,0
1664603768.5562587,0.0,0.0,326.83,0,0,0
1664603768.6559498,0.0,0.0,328.18,0,0,0
1664603768.7559686,0.0,0.0,328.44,0,0,0
1664603768.8552053,0.0,0.0,329.62,0,0,0
1664603768.955636,0.0,0.0,327.5,0,0,0
1664603769.0548558,0.0,0.0,326.75,0,0,0
1664603769.1564984,0.0,0.0,327.2,0,0,0
1664603769.2550435,0.0,0.0,327.25,0,0,0
1664603769.3554597,0.0,0.0,328.63,0,0,0
1664603769.4551134,0.0,0.0,328.79,0,0,0
1664603769.5549366,0.0,0.0,329.69,0,0,0
1664603769.6553888,0.0,0.0,328.04,0,0,0
1664603769.7553751,0.0,0.0,327.33,0,0,0
1664603769.856282,0.0,0.0,327.74,0,0,0
1664603769.955865,0.0,0.0,329.6,0,0,0
1664603770.0566857,0.0,0.0,326.6,0,0,0
1664603770.158612,0.0,0.0,328.9,0,0,0
1664603770.254849,0.0,0.0,327.71,0,0,0
1664603770.358685,0.0,0.0,328.32,0,0,0
1664603770.4576313,0.0,0.0,328.24,0,0,0
1664603770.5566227,0.0,0.0,326.91,0,0,0
1664603770.6558323,0.0,0.0,328.78,0,0,0
1664603770.7567165,0.0,0.0,327.95,0,0,0
1664603770.855964,0.0,0.0,327.54,0,0,0
1664603770.95793,0.0,0.0,326.85,0,0,0
1664603771.0576725,0.0,0.0,329.06,0,0,0
1664603771.15498,0.0,0.0,326.42,0,0,0
1664603771.2560546,0.0,0.0,326.27,0,0,0
1664603771.3615458,0.0,0.0,327.11,0,0,0
1664603771.458995,0.0,0.0,325.96,0,0,0
1664603771.5719209,0.0,0.0,329.23,0,0,0
1664603771.65553,0.0,0.0,327.12,0,0,0
1664603771.7563002,0.0,0.0,326.8,0,0,0
1664603771.8561487,0.0,0.0,329.51,0,0,0
1664603771.9558218,0.0,0.0,329.62,0,0,0
1664603772.058825,0.0,0.0,328.18,0,0,0
1664603772.1547873,0.0,0.0,329.33,0,0,0
1664603772.25492,0.0,0.0,326.23,0,0,0
1664603772.3547127,0.0,0.0,326.58,0,0,0
1664603772.4610717,0.0,0.0,328.4,0,0,0
1664603772.5552878,0.0,0.0,324.98,0,0,0
1664603772.6549442,0.0,0.0,326.69,0,0,0
1664603772.755512,0.0,0.0,324.07,0,0,0
1664603772.8590968,0.0,0.0,317.25,0,0,0
1664603772.9568427,0.0,0.0,325.37,0,0,0
1664603773.0556905,0.0,0.0,317.81,0,0,0
1664603773.1549819,0.0,0.0,331.35,0,0,0
1664603773.258233,0.0,0.0,339.9,0,0,0
1664603773.3590071,0.0,0.0,345.48,0,0,0
1664603773.4575355,0.0,0.0,347.89,0,0,0
1664603773.5549247,0.0,0.0,349.61,0,0,0
1664603773.6549842,0.0,0.0,335.9,0,0,0
1664603773.7556093,0.0,0.0,356.54,0,0,0
1664603773.8598459,0.0,0.0,348.61,0,0,0
1664603773.9566882,0.0,0.0,1.0,0,0,0
1664603774.058259,0.0,0.0,9.23,0,0,0
1664603774.1556008,0.0,0.0,5.79,0,0,0
1664603774.256064,0.0,0.0,4.23,0,0,0
1664603774.3563242,0.0,0.0,4.58,0,0,0
1664603774.4547827,0.0,0.0,5.89,0,0,0
1664603774.5547209,0.0,0.0,4.72,0,0,0
1664603774.6563861,0.0,0.0,13.75,0,0,0
1664603774.75491,0.0,0.0,5.37,0,0,0
1664603774.8575592,0.0,0.0,3.64,0,0,0
1664603774.9552221,0.0,0.0,4.62,0,0,0
1664603775.0630164,0.0,0.0,6.62,0,0,0
1664603775.1558948,0.0,0.0,5.77,0,0,0
1664603775.2554812,0.0,0.0,3.51,0,0,0
1664603775.3575156,0.0,0.0,7.61,0,0,0
1664603775.4555798,0.0,0.0,0.22,0,0,0
1664603775.555017,0.0,0.0,359.62,0,0,0
1664603775.655444,0.0,0.0,334.25,0,0,0
1664603775.7570775,0.0,0.0,342.01,0,0,0
1664603775.860088,0.0,0.0,333.38,0,0,0
1664603775.955516,0.0,0.0,321.27,0,0,0
1664603776.0595038,0.0,0.0,318.44,0,0,0
1664603776.1547835,0.0,0.0,320.86,0,0,0
1664603776.2550526,0.0,0.0,327.2,0,0,0
1664603776.3582153,0.0,0.0,327.78,0,0,0
1664603776.4670954,0.0,0.0,323.7,0,0,0
1664603776.555435,0.0,0.0,327.08,0,0,0
1664603776.663974,0.0,0.0,324.57,0,0,0
1664603776.7568047,0.0,0.0,323.35,0,0,0
1664603776.8551257,0.0,0.0,323.11,0,0,0
1664603776.955838,0.0,0.0,325.75,0,0,0
1664603777.055864,0.0,0.0,325.96,0,0,0
1664603777.15671,0.0,0.0,323.78,0,0,0
1664603777.2552269,0.0,0.0,328.53,0,0,0
1664603777.3552728,0.0,0.0,328.3,0,0,0
1664603777.4571257,0.0,0.0,327.7,0,0,0
1664603777.5563874,0.0,0.0,326.6,0,0,0
1664603777.656038,0.0,0.0,324.12,0,0,0
1664603777.7571414,0.0,0.0,324.39,0,0,0
1664603777.8580725,0.0,0.0,326.11,0,0,0
1664603777.9564466,0.0,0.0,326.29,0,0,0
1664603778.055896,0.0,0.0,324.32,0,0,0
1664603778.1555617,0.0,0.0,327.23,0,0,0
1664603778.2555363,0.0,0.0,326.54,0,0,0
1664603778.3551388,0.0,0.0,325.59,0,0,0
1664603778.4559832,0.0,0.0,325.75,0,0,0
1664603778.5556326,0.0,0.0,324.58,0,0,0
1664603778.6550016,0.0,0.0,325.16,0,0,0
1664603778.7567074,0.0,0.0,327.59,0,0,0
1664603778.8550975,0.0,0.0,327.87,0,0,0
1664603778.9559164,0.0,0.0,325.43,0,0,0
1664603779.057248,0.0,0.0,324.35,0,0,0
1664603779.1574373,0.0,0.0,325.0,0,0,0
1664603779.255387,0.0,0.0,326.89,0,0,0
1664603779.35599,0.0,0.0,326.63,0,0,0
1664603779.4580593,0.0,0.0,324.74,0,0,0
1664603779.5554302,0.0,0.0,325.23,0,0,0
1664603779.6550496,0.0,0.0,325.58,0,0,0
1664603779.7556572,0.0,0.0,328.18,0,0,0
1664603779.8555703,0.0,0.0,327.84,0,0,0
1664603779.9556634,0.0,0.0,325.64,0,0,0
1664603780.055257,0.0,0.0,326.5,0,0,0
1664603780.1556408,0.0,0.0,327.12,0,0,0
1664603780.254849,0.0,0.0,326.65,0,0,0
1664603780.3567967,0.0,0.0,326.43,0,0,0
1664603780.4560401,0.0,0.0,324.86,0,0,0
1664603780.5574405,0.0,0.0,325.83,0,0,0
1664603780.662542,0.0,0.0,327.37,0,0,0
1664603780.757249,0.0,0.0,326.53,0,0,0
1664603780.8553758,0.0,0.0,327.09,0,0,0
1664603780.9557915,0.0,0.0,327.1,0,0,0
1664603781.0554452,0.0,0.0,326.07,0,0,0
1664603781.1559093,0.0,0.0,325.84,0,0,0
1664603781.2579658,0.0,0.0,326.71,0,0,0
1664603781.369565,0.0,0.0,326.83,0,0,0
1664603781.4557908,0.0,0.0,326.34,0,0,0
1664603781.5612624,0.0,0.0,322.4,0,0,0
1664603781.6557279,0.0,0.0,326.13,0,0,0
1664603781.7548556,0.0,0.0,326.9,0,0,0
1664603781.8554158,0.0,0.0,324.12,0,0,0
1664603781.954929,0.0,0.0,323.83,0,0,0
1664603782.0564451,0.0,0.0,326.36,0,0,0
1664603782.1589265,0.0,0.0,326.72,0,0,0
1664603782.255516,0.0,0.0,325.12,0,0,0
1664603782.3618226,0.0,0.0,325.06,0,0,0
1664603782.4580412,0.0,0.0,324.94,0,0,0
1664603782.5561907,0.0,0.0,326.72,0,0,0
1664603782.6550376,0.0,0.0,324.8,0,0,0
1664603782.7552905,0.0,0.0,324.81,0,0,0
1664603782.8558064,0.0,0.0,324.23,0,0,0
1664603782.9653757,0.0,0.0,325.27,0,0,0
1664603783.0581863,0.0,0.0,325.5,0,0,0
1664603783.1582682,0.0,0.0,325.71,0,0,0
1664603783.2548356,0.0,0.0,326.48,0,0,0
1664603783.3547633,0.0,0.0,325.81,0,0,0
1664603783.4574192,0.0,0.0,325.5,0,0,0
1664603783.5556695,0.0,0.0,326.29,0,0,0
1664603783.6553166,0.0,0.0,324.86,0,0,0
1664603783.7563233,0.0,0.0,323.54,0,0,0
1664603783.8549314,0.0,0.0,323.72,0,0,0
1664603783.9548266,0.0,0.0,325.27,0,0,0
1664603784.0562859,0.0,0.0,326.67,0,0,0
1664603784.1555367,0.0,0.0,324.68,0,0,0
1664603784.2546551,0.0,0.0,325.75,0,0,0
1664603784.356822,0.0,0.0,325.74,0,0,0
1664603784.4547746,0.0,0.0,325.6,0,0,0
1664603784.557217,0.0,0.0,326.69,0,0,0
1664603784.655826,0.0,0.0,326.04,0,0,0
1664603784.7554564,0.0,0.0,326.72,0,0,0
1664603784.8554573,0.0,0.0,325.24,0,0,0
1664603784.9574687,0.0,0.0,325.28,0,0,0
1664603785.0557337,0.0,0.0,325.58,0,0,0
1664603785.1561105,0.0,0.0,323.85,0,0,0
1664603785.2552626,0.0,0.0,326.96,0,0,0
1664603785.3567233,0.0,0.0,327.04,0,0,0
1664603785.457302,0.0,0.0,328.77,0,0,0
1664603785.5550172,0.0,0.0,325.98,0,0,0
1664603785.6549149,0.0,0.0,325.66,0,0,0
1664603785.7554142,0.0,0.0,327.0,0,0,0
1664603785.855582,0.0,0.0,325.09,0,0,0
1664603785.95539,0.0,0.0,324.88,0,0,0
1664603786.0639095,0.0,0.0,326.6,0,0,0
1664603786.1628542,0.0,0.0,326.87,0,0,0
1664603786.258103,0.0,0.0,326.09,0,0,0
1664603786.355689,0.0,0.0,326.35,0,0,0
1664603786.4559216,0.0,0.0,324.45,0,0,0
1664603786.555977,0.0,0.0,325.17,0,0,0
1664603786.6563134,0.0,0.0,325.14,0,0,0
1664603786.7555807,0.0,0.0,324.44,0,0,0
1664603786.856012,0.0,0.0,329.43,0,0,0
1664603786.954982,0.0,0.0,324.92,0,0,0
1664603787.0556216,0.0,0.0,325.71,0,0,0
1664603787.156092,0.0,0.0,323.08,0,0,0
1664603787.2615945,0.0,0.0,326.78,0,0,0
1664603787.3559442,0.0,0.0,326.02,0,0,0
1664603787.4563513,0.0,0.0,325.77,0,0,0
1664603787.555025,0.0,0.0,325.4,0,0,0
1664603787.6552918,0.0,0.0,326.14,0,0,0
1664603787.7552257,0.0,0.0,325.51,0,0,0
1664603787.8557713,0.0,0.0,325.03,0,0,0
1664603787.954949,0.0,0.0,326.9,0,0,0
1664603788.0547395,0.0,0.0,324.81,0,0,0
1664603788.1566358,0.0,0.0,325.49,0,0,0
1664603788.2553153,0.0,0.0,323.51,0,0,0
1664603788.3558922,0.0,0.0,323.79,0,0,0
1664603788.4549472,0.0,0.0,325.96,0,0,0
1664603788.5560336,0.0,0.0,326.34,0,0,0
1664603788.6577418,0.0,0.0,325.89,0,0,0
1664603788.7564118,0.0,0.0,324.92,0,0,0
1664603788.855653,0.0,0.0,325.4,0,0,0
1664603788.9566119,0.0,0.0,323.67,0,0,0
1664603789.0553756,0.0,0.0,325.92,0,0,0
1664603789.1548228,0.0,0.0,325.86,0,0,0
1664603789.254866,0.0,0.0,326.18,0,0,0
1664603789.3559737,0.0,0.0,327.22,0,0,0
1664603789.464105,0.0,0.0,324.59,0,0,0
1664603789.5552046,0.0,0.0,327.16,0,0,0
1664603789.6566935,0.0,0.0,323.22,0,0,0
1664603789.7567713,0.0,0.0,328.8,0,0,0
1664603789.855127,0.0,0.0,326.87,0,0,0
1664603789.9568093,0.0,0.0,326.12,0,0,0
1664603790.0586143,0.0,0.0,326.57,0,0,0
1664603790.1575406,0.0,0.0,324.32,0,0,0
1664603790.2548838,0.0,0.0,326.94,0,0,0
1664603790.3578837,0.0,0.0,327.48,0,0,0
1664603790.4558535,0.0,0.0,327.11,0,0,0
1664603790.5548122,0.0,0.0,328.09,0,0,0
1664603790.6565814,0.0,0.0,326.37,0,0,0
1664603790.7558603,0.0,0.0,325.21,0,0,0
1664603790.8569329,0.0,0.0,325.81,0,0,0
1664603790.955669,0.0,0.0,326.47,0,0,0
1664603791.0556571,0.0,0.0,326.42,0,0,0
1664603791.156213,0.0,0.0,326.88,0,0,0
1664603791.2556455,0.0,0.0,324.89,0,0,0
1664603791.356202,0.0,0.0,328.27,0,0,0
1664603791.4556556,0.0,0.0,328.6,0,0,0
1664603791.558532,0.0,0.0,326.0,0,0,0
1664603791.6558652,0.0,0.0,324.79,0,0,0
1664603791.7552133,0.0,0.0,324.37,0,0,0
1664603791.857074,0.0,0.0,327.48,0,0,0
1664603791.962941,0.0,0.0,327.06,0,0,0
1664603792.0607145,0.0,0.0,325.86,0,0,0
1664603792.1551423,0.0,0.0,327.03,0,0,0
1664603792.2597425,0.0,0.0,327.01,0,0,0
1664603792.3558474,0.0,0.0,326.4,0,0,0
1664603792.4564047,0.0,0.0,327.2,0,0,0
1664603792.5591972,0.0,0.0,326.13,0,0,0
1664603792.6559858,0.0,0.0,328.13,0,0,0
1664603792.754849,0.0,0.0,325.79,0,0,0
1664603792.8547187,0.0,0.0,325.63,0,0,0
1664603792.9558024,0.0,0.0,323.9,0,0,0
1664603793.0562136,0.0,0.0,326.08,0,0,0
1664603793.1553793,0.0,0.0,325.84,0,0,0
1664603793.254831,0.0,0.0,324.64,0,0,0
1664603793.356975,0.0,0.0,327.74,0,0,0
1664603793.4553075,0.0,0.0,326.25,0,0,0
1664603793.5557911,0.0,0.0,325.7,0,0,0
1664603793.656464,0.0,0.0,326.75,0,0,0
1664603793.7557573,0.0,0.0,327.18,0,0,0
1664603793.8556938,0.0,0.0,325.46,0,0,0
1664603793.95575,0.0,0.0,325.25,0,0,0
1664603794.0560408,0.0,0.0,327.3,0,0,0
1664603794.1555223,0.0,0.0,327.5,0,0,0
1664603794.259032,0.0,0.0,326.14,0,0,0
1664603794.355394,0.0,0.0,327.08,0,0,0
1664603794.461696,0.0,0.0,325.65,0,0,0
1664603794.5547874,0.0,0.0,324.13,0,0,0
1664603794.6547096,0.0,0.0,323.26,0,0,0
1664603794.7568128,0.0,0.0,325.37,0,0,0
1664603794.8550901,0.0,0.0,325.15,0,0,0
1664603794.9548028,0.0,0.0,326.62,0,0,0
1664603795.057819,0.0,0.0,326.03,0,0,0
1664603795.1553104,0.0,0.0,325.95,0,0,0
1664603795.2558963,0.0,0.0,325.03,0,0,0
1664603795.355017,0.0,0.0,325.59,0,0,0
1664603795.4559538,0.0,0.0,326.89,0,0,0
1664603795.5554314,0.0,0.0,325.0,0,0,0
1664603795.6567974,0.0,0.0,325.3,0,0,0
1664603795.755427,0.0,0.0,325.08,0,0,0
1664603795.8550787,0.0,0.0,326.54,0,0,0
1664603795.9573483,0.0,0.0,326.32,0,0,0
1664603796.0567596,0.0,0.0,324.73,0,0,0
1664603796.158474,0.0,0.0,325.23,0,0,0
1664603796.2602615,0.0,0.0,327.29,0,0,0
1664603796.355912,0.0,0.0,324.88,0,0,0
1664603796.4568515,0.0,0.0,325.29,0,0,0
1664603796.5554035,0.0,0.0,327.3,0,0,0
1664603796.6551843,0.0,0.0,324.22,0,0,0
1664603796.755671,0.0,0.0,325.47,0,0,0
1664603796.8563256,0.0,0.0,325.32,0,0,0
1664603796.9562116,0.0,0.0,325.11,0,0,0
1664603797.0574808,0.0,0.0,326.81,0,0,0
1664603797.1549933,0.0,0.0,325.36,0,0,0
1664603797.2552862,0.0,0.0,325.29,0,0,0
1664603797.3567102,0.0,0.0,325.52,0,0,0
1664603797.455586,0.0,0.0,327.0,0,0,0
1664603797.5548306,0.0,0.0,326.47,0,0,0
1664603797.6579175,0.0,0.0,327.13,0,0,0
1664603797.7593904,0.0,0.0,327.77,0,0,0
1664603797.8561816,0.0,0.0,328.75,0,0,0
1664603797.955043,0.0,0.0,327.8,0,0,0
1664603798.0558217,0.0,0.0,327.28,0,0,0
1664603798.15528,0.0,0.0,327.6,0,0,0
1664603798.2599165,0.0,0.0,327.84,0,0,0
1664603798.3554714,0.0,0.0,326.14,0,0,0
1664603798.4546597,0.0,0.0,323.86,0,0,0
1664603798.561061,0.0,0.0,325.2,0,0,0
1664603798.654988,0.0,0.0,326.51,0,0,0
1664603798.7559505,0.0,0.0,326.12,0,0,0
1664603798.8551266,0.0,0.0,324.0,0,0,0
1664603798.9549446,0.0,0.0,323.78,0,0,0
1664603799.0551307,0.0,0.0,325.0,0,0,0
1664603799.160259,0.0,0.0,324.9,0,0,0
1664603799.2574875,0.0,0.0,327.76,0,0,0
1664603799.3653095,0.0,0.0,327.4,0,0,0
1664603799.4555295,0.0,0.0,326.28,0,0,0
1664603799.558009,0.0,0.0,327.21,0,0,0
1664603799.6551943,0.0,0.0,326.48,0,0,0
1664603799.755068,0.0,0.0,324.92,0,0,0
1664603799.8546925,0.0,0.0,325.85,0,0,0
1664603799.9553545,0.0,0.0,326.3,0,0,0
1664603800.056143,0.0,0.0,325.33,0,0,0
1664603800.1557877,0.0,0.0,324.58,0,0,0
1664603800.25469,0.0,0.0,325.56,0,0,0
1664603800.3562014,0.0,0.0,324.82,0,0,0
1664603800.4602034,0.0,0.0,325.02,0,0,0
1664603800.5574229,0.0,0.0,328.57,0,0,0
1664603800.655988,0.0,0.0,326.04,0,0,0
1664603800.7590687,0.0,0.0,325.0,0,0,0
1664603800.8550377,0.0,0.0,325.08,0,0,0
1664603800.9552307,0.0,0.0,324.26,0,0,0
1664603801.054733,0.0,0.0,326.34,0,0,0
1664603801.1562192,0.0,0.0,325.81,0,0,0
1664603801.2549794,0.0,0.0,326.56,0,0,0
1664603801.3558114,0.0,0.0,325.63,0,0,0
1664603801.4548259,0.0,0.0,325.54,0,0,0
1664603801.5566754,0.0,0.0,325.69,0,0,0
1664603801.6555448,0.0,0.0,327.48,0,0,0
1664603801.761446,0.0,0.0,327.13,0,0,0
1664603801.8575828,0.0,0.0,327.01,0,0,0
1664603801.9559524,0.0,0.0,327.03,0,0,0
1664603802.0555239,0.0,0.0,324.44,0,0,0
1664603802.1576262,0.0,0.0,326.02,0,0,0
1664603802.2593634,0.0,0.0,325.88,0,0,0
1664603802.3574746,0.0,0.0,328.44,0,0,0
1664603802.4548206,0.0,0.0,327.16,0,0,0
1664603802.556268,0.0,0.0,326.62,0,0,0
1664603802.6550221,0.0,0.0,325.73,0,0,0
1664603802.7562563,0.0,0.0,326.38,0,0,0
1664603802.8573434,0.0,0.0,327.05,0,0,0
1664603802.956387,0.0,0.0,326.76,0,0,0
1664603803.0552135,0.0,0.0,327.0,0,0,0
1664603803.1548104,0.0,0.0,325.41,0,0,0
1664603803.2555518,0.0,0.0,324.14,0,0,0
1664603803.3691325,0.0,0.0,323.65,0,0,0
1664603803.4550645,0.0,0.0,326.64,0,0,0
1664603803.556205,0.0,0.0,325.06,0,0,0
1664603803.6575513,0.0,0.0,324.58,0,0,0
1664603803.7554982,0.0,0.0,327.66,0,0,0
1664603803.854911,0.0,0.0,327.19,0,0,0
1664603803.9562993,0.0,0.0,326.53,0,0,0
1664603804.0587497,0.0,0.0,325.19,0,0,0
1664603804.1551144,0.0,0.0,324.11,0,0,0
1664603804.2553098,0.0,0.0,325.97,0,0,0
1664603804.3547795,0.0,0.0,325.98,0,0,0
1664603804.4554014,0.0,0.0,326.52,0,0,0
1664603804.556036,0.0,0.0,323.89,0,0,0
1664603804.6547036,0.0,0.0,328.9,0,0,0
1664603804.756972,0.0,0.0,328.26,0,0,0
1664603804.8548613,0.0,0.0,326.49,0,0,0
1664603804.9609733,0.0,0.0,326.96,0,0,0
1664603805.0555754,0.0,0.0,325.51,0,0,0
1664603805.1566799,0.0,0.0,325.62,0,0,0
1664603805.2564852,0.0,0.0,327.51,0,0,0
1664603805.355763,0.0,0.0,324.92,0,0,0
1664603805.4563754,0.0,0.0,325.32,0,0,0
1664603805.5552359,0.0,0.0,325.75,0,0,0
1664603805.6561937,0.0,0.0,324.25,0,0,0
1664603805.755371,0.0,0.0,326.05,0,0,0
1664603805.8551905,0.0,0.0,325.98,0,0,0
1664603805.9550297,0.0,0.0,327.05,0,0,0
1664603806.0593169,0.0,0.0,325.23,0,0,0
1664603806.1572616,0.0,0.0,323.53,0,0,0
1664603806.2550452,0.0,0.0,326.17,0,0,0
1664603806.3562002,0.0,0.0,326.4,0,0,0
1664603806.4577188,0.0,0.0,323.73,0,0,0
1664603806.557485,0.0,0.0,326.05,0,0,0
1664603806.655625,0.0,0.0,324.9,0,0,0
1664603806.7572742,0.0,0.0,326.3,0,0,0
1664603806.8551474,0.0,0.0,325.65,0,0,0
1664603806.9549816,0.0,0.0,327.01,0,0,0
1664603807.055049,0.0,0.0,325.39,0,0,0
1664603807.156257,0.0,0.0,325.87,0,0,0
1664603807.2562046,0.0,0.0,326.3,0,0,0
1664603807.3563316,0.0,0.0,325.46,0,0,0
1664603807.4553332,0.0,0.0,325.92,0,0,0
1664603807.5560474,0.0,0.0,325.4,0,0,0
1664603807.6557367,0.0,0.0,325.15,0,0,0
1664603807.762024,0.0,0.0,326.87,0,0,0
1664603807.8554764,0.0,0.0,326.15,0,0,0
1664603807.9582846,0.0,0.0,326.04,0,0,0
1664603808.0547945,0.0,0.0,324.11,0,0,0
1664603808.154943,0.0,0.0,326.09,0,0,0
1664603808.2570226,0.0,0.0,326.47,0,0,0
1664603808.3558848,0.0,0.0,326.08,0,0,0
1664603808.4549377,0.0,0.0,327.03,0,0,0
1664603808.5567784,0.0,0.0,327.72,0,0,0
1664603808.6551616,0.0,0.0,328.49,0,0,0
1664603808.7548442,0.0,0.0,324.21,0,0,0
1664603808.8548853,0.0,0.0,324.54,0,0,0
1664603808.9553442,0.0,0.0,325.11,0,0,0
1664603809.0547104,0.0,0.0,325.91,0,0,0
1664603809.1593163,0.0,0.0,326.33,0,0,0
1664603809.2556603,0.0,0.0,325.82,0,0,0
1664603809.3604486,0.0,0.0,324.38,0,0,0
1664603809.4546661,0.0,0.0,324.6,0,0,0
1664603809.555188,0.0,0.0,326.14,0,0,0
1664603809.6566575,0.0,0.0,327.67,0,0,0
